StudyInstanceUID,group,fold
1.2.826.0.1.3680043.8.498.10675139840690240606562530926349987331,44eca0e0b922a1e092e7f71a77679bcc,3
1.2.826.0.1.3680043.8.498.10676253869668012791900504544106495589,7ad14c87da3f5196cb28b3d340cceb94,0
1.2.826.0.1.3680043.8.498.10684020894033412667820478260168097071,268f25685debba60c3c95c1fa50c3ba0,0
1.2.826.0.1.3680043.8.498.10686407053180376367066321489809395592,3f4f78987fa1eb85bbe1b0cc87b2d6fc,2
1.2.826.0.1.3680043.8.498.10688670034893539180306173203903350286,01d8c9ff8b5c3a4fa2604214d6d65569,3
1.2.826.0.1.3680043.8.498.10699348333280906956391277892869999716,65e084f1b9fa5cf96ef582f3a6d6fb7b,2
1.2.826.0.1.3680043.8.498.10702284568670902901846767166679293654,0bf1a88ba4c38985b8238f0ba044762a,3
1.2.826.0.1.3680043.8.498.10704240846075023334288326143979277080,25e4e5ab550e0dfa03b1241e6c824940,2
1.2.826.0.1.3680043.8.498.10713285016170190922777298047146228811,30ce2592d9ca9705ad909c49c3401f90,4
1.2.826.0.1.3680043.8.498.10715956446507906169485719013515169244,70d436f8cefbae6cad2cc0bf218ecef2,2
1.2.826.0.1.3680043.8.498.10724604223190030113012801427752979879,89c9d9e79f950c48456fb8581fd1c1e4,2
1.2.826.0.1.3680043.8.498.10726624821670417064567481545750543282,72141b216b6bece4d09097f336d4df16,1
1.2.826.0.1.3680043.8.498.10728448245470003618625208276233778895,c54d03a6841d1f3fc4069bbd4043207f,1
1.2.826.0.1.3680043.8.498.10729725525284633011179038668107963557,90b43047ee8b66f864f805cc16306c76,2
1.2.826.0.1.3680043.8.498.10731612202208916303411280624156291171,312fcf2f24b26fc699b421e8b44e22ca,0
1.2.826.0.1.3680043.8.498.10736346409444614168571281812134757732,de8fdc7e0c092a81c2f1fde1a7bf8fae,3
1.2.826.0.1.3680043.8.498.10738640862162795323010965765443420384,991d836fd8735f4ea692025ea78c3b1c,4
1.2.826.0.1.3680043.8.498.10739653650865735867752564520952904802,e10e4ec14f4fb4490a55bef64ff1c820,0
1.2.826.0.1.3680043.8.498.10740857795874468664161171813136103519,ae650e2337bc7a1f8a00edab08539324,0
1.2.826.0.1.3680043.8.498.10748806810865802591313438958975301375,4c42a5ef203f2cf8774620180e6aa750,0
1.2.826.0.1.3680043.8.498.10750145216793948201921667945805555093,32ef0ac50f2fcefa1f458a234a146805,0
1.2.826.0.1.3680043.8.498.10751346650129497348457481341700957445,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.10751624265599812767108610284996090628,19d96043f36c6f9394b247f741d8017f,2
1.2.826.0.1.3680043.8.498.10756245293186761042431460535210737327,fd77894f22950ea5a9b174a8b427f9c9,2
1.2.826.0.1.3680043.8.498.10759288702627176691392048851622294054,f053cfe11535df69a5538804e03f06b2,2
1.2.826.0.1.3680043.8.498.10760847155803463653759690525160815826,a18eca557943e2e599b863c0f8c70606,0
1.2.826.0.1.3680043.8.498.10761658878615069270304502752374858610,8f801ad02b55a46dc6ef2a498ccc3e64,3
1.2.826.0.1.3680043.8.498.10762741411077456296656623422020928762,221da459b19f9224e1f850240c9ac512,2
1.2.826.0.1.3680043.8.498.10765617676329232046176300833850901740,5327ee32c1569f5457edcdceac11f20e,0
1.2.826.0.1.3680043.8.498.10768305343887790230989914438483009428,fb4fd6da4a814e27b217f83004e3e5dd,3
1.2.826.0.1.3680043.8.498.10769126730281890056368854871900324448,427d1f56c967fa34faa72fd5fbe57271,0
1.2.826.0.1.3680043.8.498.10770877369291591553624215762368014357,22ee33a7e09f23c23a55a1a27a3a9007,2
1.2.826.0.1.3680043.8.498.10774147135673365265606645781662088745,7099d69d0a065e24981022e2f79eb73c,2
1.2.826.0.1.3680043.8.498.10777331080659372520952742261140923555,43757ecf34be8258d63fb179d37bdaed,1
1.2.826.0.1.3680043.8.498.10782963448708192069959366583555573334,efa980d67501e5abf9fcc5864108859b,3
1.2.826.0.1.3680043.8.498.10783501127779906316117667790784040770,c083f303c8551271180863adf24fb79d,2
1.2.826.0.1.3680043.8.498.10790689419760453870458170966064168002,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.10802653832050736637820225444196833450,3663f074618e5dd72e2e4b8872433e39,3
1.2.826.0.1.3680043.8.498.10803283287658556463524649793955055077,3e6a706762b30168310329d7e407b1b6,1
1.2.826.0.1.3680043.8.498.10808663384878038371710260386807468588,a900be00687e7dcc9d6702a318286689,4
1.2.826.0.1.3680043.8.498.10812894672739619566834776054635588406,fe56e616af1757ac9afa363dbfef94e4,2
1.2.826.0.1.3680043.8.498.10818980124981334596808438908811623528,203c72d5308abb78794b003b12ed2cc6,4
1.2.826.0.1.3680043.8.498.10824420630965162625242888916805538597,f36459c991a23466450e16be26bd08bc,4
1.2.826.0.1.3680043.8.498.10829579914809383212986717269028170263,b42b02d13aee8fb645193c1063f4089a,0
1.2.826.0.1.3680043.8.498.10830288389793651695251406408666084306,ca626384588ecbee5b6ddbf40d4007c9,1
1.2.826.0.1.3680043.8.498.10835889400414225749339608096119636738,072e2c8c23ec6f215ee6f78dea9f5498,3
1.2.826.0.1.3680043.8.498.10839126901366636822676830560774505865,b65a0a7b4fe510ea84b5d9db2718244a,3
1.2.826.0.1.3680043.8.498.10842906919708856642000130208791281263,d3aef29eb8a02fc2d0ec3b367bd5646c,0
1.2.826.0.1.3680043.8.498.10843463954622076609489312662891432839,3f78a23da343dbd6ae03762d2aaf792a,2
1.2.826.0.1.3680043.8.498.10843917293035279597622029625809500972,9b6519fa621ebec13c4e20e18e1d4712,0
1.2.826.0.1.3680043.8.498.10848350333764008140459854470293737650,8f6373777833e156ab40921d2adea790,1
1.2.826.0.1.3680043.8.498.10850742579000782417673172155504794301,6c0bbe2d1ef38b433c08841434a424a1,1
1.2.826.0.1.3680043.8.498.10851562687641986545442408470139368318,a72e800a28913809cd7db566b567ac2d,4
1.2.826.0.1.3680043.8.498.10852517092524464338210061305792376636,b3bc5f8f3fe4223569373a6acea476ae,3
1.2.826.0.1.3680043.8.498.10854012268828835845581966634225522931,53cc70be4406f245b5715f7255c51e0a,1
1.2.826.0.1.3680043.8.498.10854223557359336882116168394037581766,dd3d052806f5561dff3a962bd9560e20,0
1.2.826.0.1.3680043.8.498.10855290714402117092990651362697310270,ce17dec8562376ace8cd87f16f7872a3,0
1.2.826.0.1.3680043.8.498.10857485602186206735293765836065270655,e4b96a8865917eaf21aeba671d3abd1a,3
1.2.826.0.1.3680043.8.498.10857771747813858957718058322384884551,4daccd5bfd4f19f19c2c868d9fae3a9c,1
1.2.826.0.1.3680043.8.498.10862481204237376580557516731952961213,de1acd254b9afad1b07154723922b470,2
1.2.826.0.1.3680043.8.498.10867622488467375444427908425709367385,a93b068676763f7e0f250a61440854de,3
1.2.826.0.1.3680043.8.498.10876177342063734507664188801203192617,3b94f2c9f976b224804bd5c5bd784005,1
1.2.826.0.1.3680043.8.498.10880553082640412137979450100928382021,b6ab678beca0b6382aae38804c797bf4,3
1.2.826.0.1.3680043.8.498.10884987036948550523442514147204321748,04f69532861134f9845ba257d0bbc87f,4
1.2.826.0.1.3680043.8.498.10886583574130697346788286647281863932,292e482e44d8aa88d9c65c19b378bb2c,3
1.2.826.0.1.3680043.8.498.10890699078723972693302029683905114834,8aa174f637c084f01f8f132130b2c51a,3
1.2.826.0.1.3680043.8.498.10895521387894821238259709507311341758,bc28d3391700c3ad19e3c9c4b846511f,4
1.2.826.0.1.3680043.8.498.10896245499713818848442117831482755673,c2406f2371a5bdcb0277fc04587434f5,1
1.2.826.0.1.3680043.8.498.10902166579916526176697193295886992412,1f349918c84da22bbfeeb378e27ee9fc,2
1.2.826.0.1.3680043.8.498.10903003118372337016190215211789983264,2f5bd4eabffb31716e710a7a0a301d9b,1
1.2.826.0.1.3680043.8.498.10917389623891555306584069980815338466,16d84d6d82ab1e434a96abc6db103efe,0
1.2.826.0.1.3680043.8.498.10917606677895195837968927716728385881,8691f913e838728efac558f932d064be,4
1.2.826.0.1.3680043.8.498.10918580785296934228715514366408269433,6969c9bf07b775c0b19182d084b50af8,0
1.2.826.0.1.3680043.8.498.10919665962088003807153039302898262235,b2cb91e749da674e4ef1b4fda1e2af38,1
1.2.826.0.1.3680043.8.498.10920269679387171659375091645187772303,1baff2e6330574f35bb5f535280f82b9,0
1.2.826.0.1.3680043.8.498.10924685588962763768106617368647678902,3c39d8ac7746375468102fd06604083c,0
1.2.826.0.1.3680043.8.498.10924995713871537837233985073507509566,80692b46375ec8e866483d2c247db889,0
1.2.826.0.1.3680043.8.498.10927716750119165925963563081261605359,3d9ca68c12bd4be2cdfab7b148d57e73,0
1.2.826.0.1.3680043.8.498.10930374192038896613513882597332665403,23aecc10d0eaf4b234453b745332e273,0
1.2.826.0.1.3680043.8.498.10931111730564885182398163970692599398,32dd10c2daff4fac3e282801f69255f7,2
1.2.826.0.1.3680043.8.498.10932818400202426453525918723737011737,3562efdc6f2324ca9368882332e62d7b,3
1.2.826.0.1.3680043.8.498.10933003998197427979325590791540457658,3290a41903029d7e16b53ec92c595bdc,4
1.2.826.0.1.3680043.8.498.10937181824204907065071760564745305722,6b0a3c5069870b9c4a65a12fcbc61bef,0
1.2.826.0.1.3680043.8.498.10937504474673840994058935502377258768,4dfb2172f6ed429f87d20f6e7fbe29ad,0
1.2.826.0.1.3680043.8.498.10937585701850306334458420860276069606,90d340f1007e5182e3704b20b8c5b5d0,0
1.2.826.0.1.3680043.8.498.10938719716535758543863717421521822626,221da459b19f9224e1f850240c9ac512,2
1.2.826.0.1.3680043.8.498.10939964887585312209861601414669494409,e80aca1155e230997ea98061f39b9fd3,3
1.2.826.0.1.3680043.8.498.10951328287594724738476663200798896670,5333e564eb1a47094349941a4c669593,3
1.2.826.0.1.3680043.8.498.10959153852077371752490787490374555514,790bbe9953dee287d726cc0caaa3ddac,0
1.2.826.0.1.3680043.8.498.10960770430559425421609885784366918575,bc4b28028191e8853f269b213e321c4e,2
1.2.826.0.1.3680043.8.498.10964287649604862436796341368993301245,0dc6d927c664d41e829231a79368b8a7,2
1.2.826.0.1.3680043.8.498.10965573028231658307306828073340279415,11b4ba5bf1ad93cb90762f2ae7b8c1e5,1
1.2.826.0.1.3680043.8.498.10975347305662629858093628672419901528,b9fb8535a4f5c6a6ab7f02611c49441b,0
1.2.826.0.1.3680043.8.498.10979105661314213697886164132444977106,35eff37a786b23f5392b94de87bef787,1
1.2.826.0.1.3680043.8.498.10981062990502278795793220223076241424,ea0c2bf200e51ddd60ab6d18e6c7bb7d,4
1.2.826.0.1.3680043.8.498.10983416091338854252058678062116243962,a9d891005ffe80c896f052169833a0f0,1
1.2.826.0.1.3680043.8.498.10992875360571368325079907908221899699,88ea3f9511d8caf1eec22a69009a9cf7,3
1.2.826.0.1.3680043.8.498.10994554560803816407362754025763036100,6abb263faba50b4e2da2e282e70d2f78,3
1.2.826.0.1.3680043.8.498.10994848378662155711176898659205016445,138cae4a0ecd19639ed29d8ea8902a62,1
1.2.826.0.1.3680043.8.498.10994854354532517072359864903910225174,922a08205f36468076c02708f9bae19e,1
1.2.826.0.1.3680043.8.498.10994899269366718796438389394954844979,927e725bdf79ed629bd84d0503f9c637,1
1.2.826.0.1.3680043.8.498.10995980880227536691827030731644023480,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.10998144118962608870602180672090998054,7e63c47d2668d3fe1eba70a3efac92cd,4
1.2.826.0.1.3680043.8.498.10998405409474759941744305665540376339,394c7931bb82eb5f2d6239f513c9d59e,2
1.2.826.0.1.3680043.8.498.11006241238894862275805535376070111510,c7d78e0e18472a0c6816fb475fbd848e,2
1.2.826.0.1.3680043.8.498.11007527194601989039620198927241696256,edc7c8ca246e6ce284e72d26ec31fc7f,3
1.2.826.0.1.3680043.8.498.11010004366885474301784150582039137111,5edfd0360837966b51fcf69045d04680,2
1.2.826.0.1.3680043.8.498.11011061033863592500429481719734134286,268df31400bd09c861b87722f2f90818,1
1.2.826.0.1.3680043.8.498.11014091506864318694851337553197477906,bbf97ca8aae80866a3c61d73f776a08a,2
1.2.826.0.1.3680043.8.498.11040296449332764126530525726037541310,5919bfc66d5aea7f728422a3d3dc81d0,1
1.2.826.0.1.3680043.8.498.11041694833778404465582610810664391088,87f312c4241143d69e5f34e9d9b45c23,1
1.2.826.0.1.3680043.8.498.11043081829401721095803441219553837608,1de13bb4f0dfd4e2dbe1298bcaedbcac,3
1.2.826.0.1.3680043.8.498.11043543420859531726426521315399258528,d027de39542ffcbc70df395a9df2e22e,3
1.2.826.0.1.3680043.8.498.11043926695471016727738735328317975282,226c425ef756d40d616fc11ff027b814,2
1.2.826.0.1.3680043.8.498.11045459770905584149950259201414074545,f96480abf4a3536e204a5dfdc4a420c3,4
1.2.826.0.1.3680043.8.498.11049882927267755769995376553330493298,5085bf5f128b9a7c981a1b4d1e0f9025,1
1.2.826.0.1.3680043.8.498.11050604958275820465127935558416408008,8c3f9b63e0bb1ca128344b9ed38d46ef,1
1.2.826.0.1.3680043.8.498.11052656375391331522834364601050945860,2c63701c06b1ea9f5498fe37eb4751f8,3
1.2.826.0.1.3680043.8.498.11052720536194493057619720620119095739,b6ada47b358ef8590fde85849da31f61,3
1.2.826.0.1.3680043.8.498.11057883757434391643878168168845592475,5adb424af63d3da974b439ec8fe4ce0f,4
1.2.826.0.1.3680043.8.498.11060834081463491262807709963877480026,4bd7b8e38cb5c2e9d418b867ae68d412,2
1.2.826.0.1.3680043.8.498.11064977170395595339882840534354229547,76e3a137295f47383d66b2d251fd2351,2
1.2.826.0.1.3680043.8.498.11067200656721609390997819562401839124,899506c3856dd2a666cfdb5be4e49722,1
1.2.826.0.1.3680043.8.498.11070900122260301212131296598983372089,a0c577ee03e501d0be246261a99ee4b6,1
1.2.826.0.1.3680043.8.498.11077406555624926104628200252710914930,36788f0836d871bf3de4c855bef98e3e,4
1.2.826.0.1.3680043.8.498.11079556243110299049578981210837702995,56fe148da363834b23537111cb06c0e5,4
1.2.826.0.1.3680043.8.498.11080651962904815250736183346281427445,58226a6513be5803af14386ece5a579f,3
1.2.826.0.1.3680043.8.498.11084010833221855396433326769153950681,758f9c84a58036d9cc3fc6631907dbc7,2
1.2.826.0.1.3680043.8.498.11090884548990390279582832205294943635,15d7941d0f79bd0fd5e859b66cb1958a,0
1.2.826.0.1.3680043.8.498.11091958567356981151034727948765010881,8a0d29c707d58b86b8c881ddcfb1f64c,0
1.2.826.0.1.3680043.8.498.11100224438877567316062152508871079233,c051324fccafd696cfad64526b01e9b8,1
1.2.826.0.1.3680043.8.498.11103894265181149878864749992746236768,60204e9ecf7e2de1bd67f7cf7aa4e507,3
1.2.826.0.1.3680043.8.498.11110575656494405149601490027444484170,956c9bd38eeb2f684f73f9f3c62774c2,3
1.2.826.0.1.3680043.8.498.11111022632180183697497694737350901427,0c173009560037d0059fc3a269bf63b8,3
1.2.826.0.1.3680043.8.498.11113442398569287228475456000446876768,709b55f7bd07c2eb12718b36042961a0,3
1.2.826.0.1.3680043.8.498.11119324966854127911591363740049886324,7ad214efdc900193b871761c7d267b5c,0
1.2.826.0.1.3680043.8.498.11122485005317809892694992204053124213,4c08564a9ec49ba2001b7255cb32e2a0,0
1.2.826.0.1.3680043.8.498.11123446342116837882811834332727990911,7947ccf679c56f18b5e5ced6c878fb29,3
1.2.826.0.1.3680043.8.498.11125718814639515292482773418372267821,f5956f41c43915473f2a5ea5eb5c269d,4
1.2.826.0.1.3680043.8.498.11126383719852491587081347886000714259,bc52432515410b88d2c496cbf9d72e98,3
1.2.826.0.1.3680043.8.498.11128099896284546522122813576483001027,99e444bb75ff1902e5e32ab142cc4732,2
1.2.826.0.1.3680043.8.498.11129751904857491327872353316480050290,064a55f3fa5c120a8619a550e6f158e8,1
1.2.826.0.1.3680043.8.498.11131210140372132238166068091728877219,a3b46318bdf3550e15be5be61ab24524,3
1.2.826.0.1.3680043.8.498.11135115047200279264914390528987153419,4bb96f78fe0b6120e3297308d0aac1c5,2
1.2.826.0.1.3680043.8.498.11136723251983227230447257874027263286,bcf1d027d122201b985e819d7f13e18e,1
1.2.826.0.1.3680043.8.498.11145632111083286399683467139301564425,d23877a7a5152da138ff75b68023bffa,4
1.2.826.0.1.3680043.8.498.11148939654362681630811787929668902046,037ed66f05f12d65ee8eaae6b68f7f94,0
1.2.826.0.1.3680043.8.498.11149530279799223497509928655010867960,ff8e6aa0cc425e73311137a359eaac20,1
1.2.826.0.1.3680043.8.498.11150193626240150189232364321568347937,cdc104e8a4b1bf9034ab6386ea585a0a,0
1.2.826.0.1.3680043.8.498.11150597567791052354257165699079348456,2525d11f948958ef4117e801e028163e,2
1.2.826.0.1.3680043.8.498.11150751959089942633754454715290410758,9e01fb3f49c6ddef8bc917b676788d93,4
1.2.826.0.1.3680043.8.498.11152585968424897353533125085307104033,af31ab0a0302841de29982df585e59e5,2
1.2.826.0.1.3680043.8.498.11154238555579687338157479416363307605,f54f4a76a2a5f1bcbaabdcbf84dd86d8,1
1.2.826.0.1.3680043.8.498.11156884483511690263238401598901614096,2d2f51a670f5438a0911af9878a79f60,1
1.2.826.0.1.3680043.8.498.11159546221032123495135103648570690656,311fd95fd7741155585524ba6ed2a538,0
1.2.826.0.1.3680043.8.498.11173951743276817877673759975853741079,e34c5f10b04929f172d02a8ff5691444,2
1.2.826.0.1.3680043.8.498.11180457573346204459956051956213528997,869e56073e0656dc6b6ad3826ad038b4,0
1.2.826.0.1.3680043.8.498.11183915112115196028799391678356464392,abe49315dd231aa830a364205effa1f1,2
1.2.826.0.1.3680043.8.498.11184968672176462852561645279750399747,305b7b8f2c99b9b0d740783e839f54d1,0
1.2.826.0.1.3680043.8.498.11190292536746235063218740991532759863,0c946dae1173e042a92c4ed842ae82b1,4
1.2.826.0.1.3680043.8.498.11191015483427903713800997920940844550,bca987958cb153298039fdec42535261,4
1.2.826.0.1.3680043.8.498.11192287547210248515805146368662883131,7e1ebeb94105d259b2c06fe358b2d57a,0
1.2.826.0.1.3680043.8.498.11201589885283493748455257854104771618,77716654980397d808610c4a48fa05b2,3
1.2.826.0.1.3680043.8.498.11201741528059502111642265469347871878,824c2a4e06dfb0c8bede09170c6d2a86,1
1.2.826.0.1.3680043.8.498.11207013225631251718312189933025529824,99623c3c55caa060b72529634bdeaa6c,0
1.2.826.0.1.3680043.8.498.11208107516750574657838495761140109258,73092d17a04a8b10f14fbff2ef1d4a5f,3
1.2.826.0.1.3680043.8.498.11208663314213048426907645330143931419,74df2ec02727c698db5f6fb1c56d5047,2
1.2.826.0.1.3680043.8.498.11210361780779474361817208167009080083,e7b7690eeb77128ebe5fd2b72223833e,2
1.2.826.0.1.3680043.8.498.11211598263863419448236436640277320409,294442c5fcacd038de2c9a0319554a4a,1
1.2.826.0.1.3680043.8.498.11212667888429022863778740306223585731,f98892c4d6ee3567d496d31b07957458,3
1.2.826.0.1.3680043.8.498.11214158717183172156320144105486247892,305082daab169c9bb241a79f0a4ad651,3
1.2.826.0.1.3680043.8.498.11218351123386367961865331646414911627,8d83ea1110ad2a6ff13f7dbacde364c0,4
1.2.826.0.1.3680043.8.498.11218782547268547937641080283066300678,9b3eebb4ec77b916072eba547c567689,2
1.2.826.0.1.3680043.8.498.11219813299300915347039206446596901205,4aa0b25606d3e6f90e3eec6028792146,4
1.2.826.0.1.3680043.8.498.11221318524515817857172161854667955115,89c9d9e79f950c48456fb8581fd1c1e4,2
1.2.826.0.1.3680043.8.498.11223691171233118900160265287691267884,f8d31b7422bd9b1a4c99bfd88a66a429,0
1.2.826.0.1.3680043.8.498.11226582925516370364253861721606580867,ee4165af8e1f66948e5a2cb30ef6fe1c,3
1.2.826.0.1.3680043.8.498.11229566047228169850473554486278603754,84787300cb3fa00480bbb85fcab1d819,1
1.2.826.0.1.3680043.8.498.11231822445970527276203191047278744341,94350e51ab553f5b58b03c23b8dd265c,2
1.2.826.0.1.3680043.8.498.11232674915186872899189440191805868376,3a8eb166b4678973fbd819be08f6209b,4
1.2.826.0.1.3680043.8.498.11244115315611630362929576340631670750,aa28f29739b0d102c79bad59d6305372,2
1.2.826.0.1.3680043.8.498.11249981834802444119817546155435759007,47991df29d0fb30a8cc486ffb2ce82f9,3
1.2.826.0.1.3680043.8.498.11254890841796835340329521299102281678,c058cea4ddecc8e6b29abfb8fd0fff58,4
1.2.826.0.1.3680043.8.498.11257168136762043265165109052826442974,bc83e2c0c8654e4471181bf667c8b4d7,2
1.2.826.0.1.3680043.8.498.11257869433929994221899994675448655047,32a4f5b93da2092b99ac3b2545efd834,0
1.2.826.0.1.3680043.8.498.11260248089108026217929330361529065683,0abf841491a3d9dde536f2ca55d0ac1e,4
1.2.826.0.1.3680043.8.498.11262944211104069231500934582412003273,e75f0156bb954adb3d7297e59a5b520e,1
1.2.826.0.1.3680043.8.498.11264140845869814478794346490273061499,fb3d9d0f791ff0e85f66268032f8e4d2,0
1.2.826.0.1.3680043.8.498.11268635423021790546063903457498005204,7ea71bbcef13d6d572a170c1cc6d7f00,0
1.2.826.0.1.3680043.8.498.11270845320057097450047912107461684885,77a5d897a3108aa334ba10493f0276d0,4
1.2.826.0.1.3680043.8.498.11275711698468745807758222802302685022,39a226eeba7f1fbbdc3df981c7349547,3
1.2.826.0.1.3680043.8.498.11276674006815021828943434205349220551,7ba4aa0b641236e8f5d0e878c3041a8b,4
1.2.826.0.1.3680043.8.498.11276732020240247755618413418003401291,91cf2913ae180b3899e7d6d9415f92bb,1
1.2.826.0.1.3680043.8.498.11277078989123345865112116288626381353,071c3755d01f0b72ac72d0c572a97cfb,2
1.2.826.0.1.3680043.8.498.11277278232377185347750793496260885546,7ce179195468d34bf1bc8c247f3621f1,4
1.2.826.0.1.3680043.8.498.11282162920338602001456704018617788412,dd011a2af3b22ab325d387b468813794,1
1.2.826.0.1.3680043.8.498.11282706861378379965012380644125662529,d1f250dec1dddfdc12bdf19bacaa3a77,2
1.2.826.0.1.3680043.8.498.11287173314232027941677698384842764593,cae8837cee0ebd32014038c0b8bcf099,4
1.2.826.0.1.3680043.8.498.11287937729196958426538087439102017580,04867bc45abee174fc8b36bf62100a84,0
1.2.826.0.1.3680043.8.498.11291875173369366854889507729635968509,d7fe1fc9920bf6c54db7484160405130,2
1.2.826.0.1.3680043.8.498.11294885816514924203337081832122619605,99f48c0e4a89468af1d785fb97db4f8a,0
1.2.826.0.1.3680043.8.498.11295899132697862632905938037090529644,7f92cc764f680b5178900048868b54ff,2
1.2.826.0.1.3680043.8.498.11296867854260286881418279496022384461,72018922c4818a1b324e4e5ab2f23681,4
